,mun_id,func_div_name_english,year,plan,actual,plan_share,actual_share,change_plan_abs,change_actual_abs,change_plan_rel,change_actual_rel
2646,71102,"Recreation, Culture and Religion",2011,1134180.0,991090.0,0.113058361353,0.124348203576,,,,
2647,71102,"Recreation, Culture and Religion",2012,1819150.0,1669740.0,0.151049035824,0.161345619412,684970.0,678650.0,0.603934119805,0.684751132591
2648,71102,"Recreation, Culture and Religion",2013,1723110.0,1526630.0,0.122688872196,0.149990469809,-96040.0,-143110.0,-0.052793887255,-0.0857079545318
2649,71102,"Recreation, Culture and Religion",2014,1652480.0,1424950.0,0.157704369204,0.167887081667,-70630.0,-101680.0,-0.0409898381415,-0.066604219752
2650,71102,"Recreation, Culture and Religion",2015,1417850.0,,0.131329223844,,-234630.0,,-0.141986589853,
2651,71102,Social Protection,2011,388060.0,250090.0,0.0386829495375,0.0313778185961,,,,
2652,71102,Social Protection,2012,769290.0,665530.0,0.0638762679102,0.0643096231075,381230.0,415440.0,0.982399628923,1.66116198169
2653,71102,Social Protection,2013,649740.0,605190.0,0.0462627852085,0.0594595497427,-119550.0,-60340.0,-0.155403033966,-0.0906645831142
2654,71102,Social Protection,2014,620940.0,547120.0,0.0592593865059,0.0644614759265,-28800.0,-58070.0,-0.0443254224767,-0.0959533369686
2655,71102,Social Protection,2015,435240.0,,0.0403143713268,,-185700.0,,-0.299062711373,
2656,71129,Defence,2013,4850.0,0.0,0.000813817104254,0.0,,,,
2657,71129,Defence,2014,5500.0,0.0,0.000871916980821,0.0,650.0,0.0,0.134020618557,
2658,71129,Defence,2015,26740.0,,0.00362351244922,,21240.0,,3.86181818182,
2659,71129,Economic Affairs,2011,1250210.0,1078100.0,0.309922036713,0.325696194119,,,,
2660,71129,Economic Affairs,2012,1446360.0,1284150.0,0.261015976482,0.277871544863,196150.0,206050.0,0.156893641868,0.191123272424
2661,71129,Economic Affairs,2013,2001670.0,1669930.0,0.335874903726,0.391591452162,555310.0,385780.0,0.383936226112,0.300416617996
2662,71129,Economic Affairs,2014,1396940.0,1072560.0,0.221457401307,0.234306186648,-604730.0,-597370.0,-0.302112735866,-0.357721581144
2663,71129,Economic Affairs,2015,3186730.0,,0.431830808799,,1789790.0,,1.28122181339,
2664,71129,Education,2011,626650.0,564680.0,0.15534401765,0.170590971983,,,,
2665,71129,Education,2012,886080.0,816540.0,0.159905581212,0.17668748296,259430.0,251860.0,0.41399505306,0.446022526032
2666,71129,Education,2013,815590.0,687380.0,0.136853833414,0.161187673967,-70490.0,-129160.0,-0.0795526363308,-0.158179636025
2667,71129,Education,2014,1073450.0,767760.0,0.170174415102,0.167721076547,257860.0,80380.0,0.316163758751,0.116936774419
2668,71129,Education,2015,1161990.0,,0.157460180661,,88540.0,,0.0824817178257,
2669,71129,Environmental Protection,2011,107870.0,23240.0,0.0267405396696,0.00702085108183,,,,
2670,71129,Environmental Protection,2012,64600.0,620.0,0.0116579773229,0.000134159060713,-43270.0,-22620.0,-0.401130991008,-0.973321858864
2671,71129,Environmental Protection,2013,12600.0,5670.0,0.00211424649765,0.0013295907815,-52000.0,5050.0,-0.804953560372,8.14516129032
2672,71129,Environmental Protection,2014,500000.0,229970.0,0.0792651800746,0.0502381160433,487400.0,224300.0,38.6825396825,39.5590828924
2673,71129,Environmental Protection,2015,820400.0,,0.111171638494,,320400.0,,0.6408,
2674,71129,General Public Services,2011,788750.0,507870.0,0.195527956469,0.153428555892,,,,
2675,71129,General Public Services,2012,1137700.0,622540.0,0.205313944276,0.134708680091,348950.0,114670.0,0.442408874802,0.225786126371
2676,71129,General Public Services,2013,536830.0,305960.0,0.0900786466138,0.0717463131409,-600870.0,-316580.0,-0.528144502066,-0.508529572397
2677,71129,General Public Services,2014,831130.0,578430.0,0.131759338231,0.126360975184,294300.0,272470.0,0.548218244137,0.890541247222
2678,71129,General Public Services,2015,712580.0,,0.0965610508999,,-118550.0,,-0.142637132579,
2679,71129,Health,2011,7000.0,0.0,0.00173527187992,0.0,,,,
2680,71129,Health,2012,7000.0,7000.0,0.00126324831672,0.00151469907257,0.0,7000.0,0.0,inf
2681,71129,Health,2013,30000.0,28200.0,0.0050339202325,0.00661277954822,23000.0,21200.0,3.28571428571,3.02857142857
2682,71129,Health,2014,92000.0,91780.0,0.0145847931337,0.0200498077595,62000.0,63580.0,2.06666666667,2.25460992908
2683,71129,Health,2015,90000.0,,0.0121958160221,,-2000.0,,-0.0217391304348,
2684,71129,Housing and Community Amenities,2011,1057150.0,963220.0,0.262063238265,0.290990713384,,,,
2685,71129,Housing and Community Amenities,2012,1680190.0,1662000.0,0.303213884182,0.359632836945,623040.0,698780.0,0.589358180012,0.72546251116
2686,71129,Housing and Community Amenities,2013,1624140.0,1185610.0,0.272526373547,0.278020480857,-56050.0,-476390.0,-0.0333593224576,-0.286636582431
2687,71129,Housing and Community Amenities,2014,1425050.0,1047260.0,0.225913689731,0.228779272981,-199090.0,-138350.0,-0.122581797136,-0.116690986075
2688,71129,Housing and Community Amenities,2015,322400.0,,0.0436881231723,,-1102650.0,,-0.773762324129,
2689,71129,Public Order and Safety,2011,800.0,210.0,0.000198316786276,6.34414254382e-05,,,,
2690,71129,Public Order and Safety,2012,43440.0,1670.0,0.00783935812548,0.000361363921599,42640.0,1460.0,53.3,6.95238095238
2691,71129,Public Order and Safety,2013,29200.0,20630.0,0.00489968235963,0.00483764688226,-14240.0,18960.0,-0.327808471455,11.3532934132
2692,71129,Public Order and Safety,2014,34420.0,23930.0,0.00545661499634,0.00522763019923,5220.0,3300.0,0.178767123288,0.159961221522
2693,71129,Public Order and Safety,2015,52510.0,,0.00711558110353,,18090.0,,0.525566531087,
2694,71129,"Recreation, Culture and Religion",2011,134700.0,117240.0,0.0333915888893,0.0354184415161,,,,
2695,71129,"Recreation, Culture and Religion",2012,179910.0,158540.0,0.0324672863802,0.0343057701379,45210.0,41300.0,0.335634743875,0.352268850222
2696,71129,"Recreation, Culture and Religion",2013,611870.0,172400.0,0.102670159089,0.040427063621,431960.0,13860.0,2.40097826691,0.0874227324335
2697,71129,"Recreation, Culture and Religion",2014,704790.0,639750.0,0.11173061253,0.139756641035,92920.0,467350.0,0.151862323696,2.71084686775
2698,71129,"Recreation, Culture and Religion",2015,692340.0,,0.0938183473856,,-12450.0,,-0.0176648363342,
2699,71129,Social Protection,2011,60820.0,55580.0,0.0150770336767,0.0167908305993,,,,
2700,71129,Social Protection,2012,95990.0,68320.0,0.0173227437032,0.0147834629483,35170.0,12740.0,0.578263729037,0.229219143577
2701,71129,Social Protection,2013,292820.0,188690.0,0.049134417416,0.0442469990409,196830.0,120370.0,2.05052609647,1.7618559719
2702,71129,Social Protection,2014,244660.0,126160.0,0.0387860379141,0.0275602936036,-48160.0,-62530.0,-0.164469640052,-0.331390110764
2703,71129,Social Protection,2015,313890.0,,0.0425349410129,,69230.0,,0.282964113464,
2704,71137,Economic Affairs,2011,371530.0,237260.0,0.0617190225427,0.0487132843586,,,,
2705,71137,Economic Affairs,2012,831330.0,712870.0,0.101013869009,0.10598532289,459800.0,475610.0,1.23758512099,2.00459411616
2706,71137,Economic Affairs,2013,517450.0,395720.0,0.0510171887848,0.054504935085,-313880.0,-317150.0,-0.377563663046,-0.444891775499
2707,71137,Economic Affairs,2014,764610.0,362430.0,0.0763515119319,0.0535027841583,247160.0,-33290.0,0.477650014494,-0.0841251389872
2708,71137,Economic Affairs,2015,631020.0,,0.0652864858154,,-133590.0,,-0.174716522149,
2709,71137,Education,2011,1190240.0,1073190.0,0.197724139077,0.220343124171,,,,
2710,71137,Education,2012,1401910.0,1348560.0,0.170344331495,0.200495976878,211670.0,275370.0,0.177838083076,0.256590165767
2711,71137,Education,2013,1559450.0,1416740.0,0.15375157996,0.195136262338,157540.0,68180.0,0.112375259467,0.0505576318443
2712,71137,Education,2014,1419730.0,1275980.0,0.141769702247,0.188363221947,-139720.0,-140760.0,-0.0895956907884,-0.0993548569251
2713,71137,Education,2015,1353160.0,,0.140000413847,,-66570.0,,-0.0468891972417,
2714,71137,Environmental Protection,2011,151000.0,150030.0,0.0250843065269,0.030803565929,,,,
2715,71137,Environmental Protection,2012,252000.0,224730.0,0.030620204961,0.0334115359226,101000.0,74700.0,0.668874172185,0.497900419916
2716,71137,Environmental Protection,2013,259000.0,45550.0,0.0255357075954,0.00627387999879,7000.0,-179180.0,0.0277777777778,-0.797312330352
2717,71137,Environmental Protection,2014,427500.0,97610.0,0.0426887842833,0.0144094218517,168500.0,52060.0,0.650579150579,1.14291986828
2718,71137,Environmental Protection,2015,316300.0,,0.0327249777557,,-111200.0,,-0.260116959064,
2719,71137,General Public Services,2011,1299560.0,1121300.0,0.215884512517,0.230220878999,,,,
2720,71137,General Public Services,2012,2085660.0,1935430.0,0.253425939202,0.287748360124,786100.0,814130.0,0.604897042076,0.726059038616
2721,71137,General Public Services,2013,2532920.0,2162460.0,0.249729360937,0.297848837369,447260.0,227030.0,0.214445307481,0.117302098242
2722,71137,General Public Services,2014,2217890.0,1673890.0,0.221471409998,0.247103648635,-315030.0,-488570.0,-0.124374240008,-0.225932502798
2723,71137,General Public Services,2015,2421790.0,,0.250562832371,,203900.0,,0.0919342257731,
2724,71137,Health,2011,7000.0,0.0,0.00116284864694,0.0,,,,
2725,71137,Health,2012,10000.0,9350.0,0.00121508749845,0.0013901030609,3000.0,9350.0,0.428571428571,inf
2726,71137,Health,2013,153200.0,13470.0,0.0151045189329,0.00185530545738,143200.0,4120.0,14.32,0.44064171123
2727,71137,Health,2014,60000.0,3990.0,0.00599140832047,0.000589013350969,-93200.0,-9480.0,-0.608355091384,-0.703786191537
2728,71137,Health,2015,10000.0,,0.0010346183293,,-50000.0,,-0.833333333333,
2729,71137,Housing and Community Amenities,2011,1756150.0,1476140.0,0.291733807333,0.303075223692,,,,
2730,71137,Housing and Community Amenities,2012,2132100.0,1419340.0,0.259068805545,0.211019131386,375950.0,-56800.0,0.214076246334,-0.0384787350793
2731,71137,Housing and Community Amenities,2013,3477390.0,1878240.0,0.34284793141,0.25870147901,1345290.0,458900.0,0.630969466723,0.323319289247
2732,71137,Housing and Community Amenities,2014,3394050.0,2104300.0,0.338918990168,0.310641803119,-83340.0,226060.0,-0.02396625055,0.120357355822
2733,71137,Housing and Community Amenities,2015,3420870.0,,0.353929480415,,26820.0,,0.00790206390595,
2734,71137,Public Order and Safety,2011,18470.0,17550.0,0.00306825921558,0.00360329655439,,,,
2735,71137,Public Order and Safety,2012,18930.0,16660.0,0.00230016063457,0.00247691090852,460.0,-890.0,0.0249052517596,-0.0507122507123
2736,71137,Public Order and Safety,2013,33100.0,27020.0,0.003263443712,0.00372162980389,14170.0,10360.0,0.748547279451,0.621848739496
2737,71137,Public Order and Safety,2014,35310.0,32610.0,0.0035259437966,0.00481396625943,2210.0,5590.0,0.0667673716012,0.206883789785
2738,71137,Public Order and Safety,2015,31700.0,,0.00327974010388,,-3610.0,,-0.102237326536,
2739,71137,"Recreation, Culture and Religion",2011,1057850.0,654380.0,0.175731348738,0.134354712209,,,,
2740,71137,"Recreation, Culture and Religion",2012,1176690.0,774220.0,0.142978130855,0.115106480408,118840.0,119840.0,0.11234106915,0.183135181393
2741,71137,"Recreation, Culture and Religion",2013,1206490.0,988820.0,0.118952030335,0.136196224378,29800.0,214600.0,0.0253252768359,0.277182196275
2742,71137,"Recreation, Culture and Religion",2014,1127850.0,894490.0,0.112623497904,0.132046754965,-78640.0,-94330.0,-0.0651808137656,-0.0953965332416
2743,71137,"Recreation, Culture and Religion",2015,1098760.0,,0.11367972355,,-29090.0,,-0.0257924369375,
2744,71137,Social Protection,2011,167900.0,140690.0,0.0278917554031,0.0288859140876,,,,
2745,71137,Social Protection,2012,321240.0,284960.0,0.0390334708002,0.0423661784208,153340.0,144270.0,0.913281715307,1.02544601606
2746,71137,Social Protection,2013,403660.0,332240.0,0.039798238332,0.0457614465598,82420.0,47280.0,0.256568297846,0.165918023582
2747,71137,Social Protection,2014,567400.0,328740.0,0.0566587513506,0.0485293857137,163740.0,-3500.0,0.405638408562,-0.0105345533349
2748,71137,Social Protection,2015,381800.0,,0.0395017278126,,-185600.0,,-0.327106097991,
2749,71145,Economic Affairs,2011,2789770.3,2546761.6,0.129881955888,0.141198664782,,,,
2750,71145,Economic Affairs,2012,3362588.0,3348099.4,0.134010918378,0.156156249857,572817.7,801337.8,0.205327908179,0.31464971044
2751,71145,Economic Affairs,2013,3168624.1,3106024.0,0.133674655466,0.141460473831,-193963.9,-242075.4,-0.0576829216068,-0.0723023336762
2752,71145,Economic Affairs,2014,4171770.0,3955239.3,0.179093783831,0.186412441998,1003145.9,849215.3,0.316587221564,0.27340912369
2753,71145,Economic Affairs,2015,4049340.0,,0.168722499297,,-122430.0,,-0.0293472554815,
2754,71145,Education,2011,3297700.0,3034866.2,0.153529387681,0.168260372401,,,,
2755,71145,Education,2012,3674184.6,3264594.7,0.146429135099,0.152261568356,376484.6,229728.5,0.114165812536,0.075696417852
2756,71145,Education,2013,4427261.3,3672365.5,0.186772747495,0.167253879464,753076.7,407770.8,0.20496430691,0.124907021383
2757,71145,Education,2014,4052301.2,3316909.3,0.173964996903,0.156327624096,-374960.1,-355456.2,-0.0846934650096,-0.0967921629805
2758,71145,Education,2015,4003445.5,,0.166810228472,,-48855.7,,-0.0120562854508,
2759,71145,Environmental Protection,2011,1335200.0,866592.7,0.0621622459387,0.0480460095479,,,,
2760,71145,Environmental Protection,2012,1741240.4,1101157.2,0.0693945333537,0.0513582657835,406040.4,234564.5,0.304104553625,0.270674447177
2761,71145,Environmental Protection,2013,1184500.0,1090370.8,0.0499704680651,0.0496597482888,-556740.4,-10786.4,-0.319737814491,-0.00979551330182
2762,71145,Environmental Protection,2014,1357000.0,1062588.3,0.0582559116775,0.0500803275902,172500.0,-27782.5,0.145631067961,-0.025479864281
2763,71145,Environmental Protection,2015,1500000.0,,0.0624999997396,,143000.0,,0.105379513633,
2764,71145,General Public Services,2011,4331312.5,4256088.8,0.201650773564,0.235967927172,,,,
2765,71145,General Public Services,2012,5506245.1,5293812.8,0.219443167782,0.246904842279,1174932.6,1037724.0,0.271264795602,0.243821040576
2766,71145,General Public Services,2013,5009987.6,4872022.0,0.211356205464,0.221890925709,-496257.5,-421790.8,-0.0901263004075,-0.0796761834873
2767,71145,General Public Services,2014,5899780.3,5513438.2,0.253277140806,0.259851149504,889792.7,641416.2,0.177603772912,0.131652976936
2768,71145,General Public Services,2015,6139995.9,,0.255833161434,,240215.6,,0.0407160246289,
2769,71145,Health,2011,47700.0,34317.3,0.00222074530503,0.00190263467885,,,,
2770,71145,Health,2012,33332.7,33332.7,0.00132842493312,0.00155464602682,-14367.3,-984.6,-0.301201257862,-0.0286910683533
2771,71145,Health,2013,45431.6,44692.6,0.0019166216268,0.00203547569907,12098.9,11359.9,0.362973896504,0.340803475266
2772,71145,Health,2014,46287.6,46287.6,0.00198712331419,0.00218155815509,856.0,1595.0,0.0188415111949,0.0356882347413
2773,71145,Health,2015,285000.0,,0.0118749999505,,238712.4,,5.15715656029,
2774,71145,Housing and Community Amenities,2011,7047256.0,4911748.9,0.328095611642,0.272319319729,,,,
2775,71145,Housing and Community Amenities,2012,7610849.2,5396365.9,0.303319018247,0.251687946242,563593.2,484617.0,0.0799734251175,0.0986648564221
2776,71145,Housing and Community Amenities,2013,6012310.9,5460803.1,0.253641190229,0.248706318439,-1598538.3,64437.2,-0.210034157555,0.0119408507863
2777,71145,Housing and Community Amenities,2014,4378030.5,4152455.1,0.187948532151,0.195707323064,-1634280.4,-1308348.0,-0.271822337065,-0.239588935188
2778,71145,Housing and Community Amenities,2015,5043108.7,,0.210129528291,,665078.2,,0.151912646566,
2779,71145,Public Order and Safety,2011,49942.0,49239.5,0.00232512499002,0.00272995778424,,,,
2780,71145,Public Order and Safety,2012,48260.0,47210.9,0.00192333016145,0.00220192897988,-1682.0,-2028.6,-0.0336790677186,-0.0411986311803
2781,71145,Public Order and Safety,2013,59018.0,58145.7,0.0024897907001,0.00264818245874,10758.0,10934.8,0.222917530046,0.231616003931
2782,71145,Public Order and Safety,2014,60690.0,59361.6,0.00260541730266,0.00279774243164,1672.0,1215.9,0.0283303398963,0.0209112625697
2783,71145,Public Order and Safety,2015,60500.0,,0.00252083332283,,-190.0,,-0.00313066403032,
2784,71145,"Recreation, Culture and Religion",2011,2388884.5,2170089.6,0.111218113997,0.120315051859,,,,
2785,71145,"Recreation, Culture and Religion",2012,2686634.3,2538367.6,0.107071794073,0.118390142531,297749.8,368278.0,0.124639680152,0.169706356825
2786,71145,"Recreation, Culture and Religion",2013,2998710.1,2915861.6,0.126506498344,0.132799734825,312075.8,377494.0,0.116158645038,0.148715260942
2787,71145,"Recreation, Culture and Religion",2014,2823660.3,2667970.4,0.121219532088,0.125742803335,-175049.8,-247891.2,-0.0583750326515,-0.0850147345814
2788,71145,"Recreation, Culture and Religion",2015,2577590.0,,0.107399582886,,-246070.3,,-0.0871458581615,
2789,71145,Social Protection,2011,191510.1,167021.2,0.00891604099457,0.00926006204519,,,,
2790,71145,Social Protection,2012,428561.5,417759.4,0.0170796779732,0.0194844099451,237051.4,250738.2,1.23780103504,1.50123577127
2791,71145,Social Protection,2013,798156.9,736547.7,0.0336718226107,0.0335452612861,369595.4,318788.3,0.862409245814,0.763090668935
2792,71145,Social Protection,2014,504253.4,443428.9,0.0216475619259,0.0208990298265,-293903.5,-293118.8,-0.368227725651,-0.397963091868
2793,71145,Social Protection,2015,341020.0,,0.0142091666075,,-163233.4,,-0.323713037929,
2794,71153,Economic Affairs,2011,204350.0,161190.0,0.0492689818789,0.0449312609408,,,,
2795,71153,Economic Affairs,2012,240440.0,212350.0,0.0460877015762,0.0494294719298,36090.0,51160.0,0.176608759481,0.317389416217
2796,71153,Economic Affairs,2013,227400.0,198270.0,0.0433555767398,0.0441954344536,-13040.0,-14080.0,-0.0542339045084,-0.0663056275018
2797,71153,Economic Affairs,2014,280830.0,190180.0,0.048247023109,0.0390502121089,53430.0,-8090.0,0.234960422164,-0.0408029454784
2798,71153,Economic Affairs,2015,249760.0,,0.0486636777941,,-31070.0,,-0.110636328028,
2799,71153,Education,2011,609860.0,473510.0,0.147037833563,0.131989586005,,,,
2800,71153,Education,2012,669470.0,542090.0,0.128324461713,0.126184235641,59610.0,68580.0,0.0977437444659,0.144833266457
2801,71153,Education,2013,738890.0,651620.0,0.140875119161,0.145249553632,69420.0,109530.0,0.103693966869,0.202051319892
2802,71153,Education,2014,824800.0,663140.0,0.141701900297,0.136164463445,85910.0,11520.0,0.116268998092,0.0176790153771
2803,71153,Education,2015,859890.0,,0.167542480375,,35090.0,,0.0425436469447,
2804,71153,Environmental Protection,2011,170000.0,134160.0,0.0409871637847,0.0373967241629,,,,
2805,71153,Environmental Protection,2012,180000.0,64490.0,0.0345025215593,0.0150115688474,10000.0,-69670.0,0.0588235294118,-0.519305307096
2806,71153,Environmental Protection,2013,128620.0,56160.0,0.0245224022879,0.0125183618243,-51380.0,-8330.0,-0.285444444444,-0.129167312762
2807,71153,Environmental Protection,2014,51000.0,38470.0,0.00876187792814,0.00789915690309,-77620.0,-17690.0,-0.603483128596,-0.314992877493
2808,71153,Environmental Protection,2015,60000.0,,0.0116905055559,,9000.0,,0.176470588235,
2809,71153,General Public Services,2011,1020760.0,929460.0,0.24610621944,0.259084371202,,,,
2810,71153,General Public Services,2012,1262240.0,1118690.0,0.241947015628,0.260401487889,241480.0,189230.0,0.236568831067,0.203591332602
2811,71153,General Public Services,2013,1238780.0,1118800.0,0.236183031459,0.249386453153,-23460.0,110.0,-0.0185860058309,9.83292958729e-05
2812,71153,General Public Services,2014,1263430.0,1088460.0,0.217059204525,0.223496655127,24650.0,-30340.0,0.0198986099227,-0.0271183410797
2813,71153,General Public Services,2015,1190910.0,,0.232038999527,,-72520.0,,-0.0573993019004,
2814,71153,Health,2011,22430.0,11460.0,0.00540789460995,0.00319444289585,,,,
2815,71153,Health,2012,73300.0,59680.0,0.0140501935016,0.0138919278774,50870.0,48220.0,2.2679447169,4.20767888307
2816,71153,Health,2013,31500.0,21740.0,0.00600571973308,0.00484596129027,-41800.0,-37940.0,-0.570259208731,-0.63572386059
2817,71153,Health,2014,4500.0,4220.0,0.000773106876013,0.000866504864337,-27000.0,-17520.0,-0.857142857143,-0.805887764489
2818,71153,Health,2015,25000.0,,0.00487104398163,,20500.0,,4.55555555556,
2819,71153,Housing and Community Amenities,2011,1538540.0,1437060.0,0.37094347629,0.400576449207,,,,
2820,71153,Housing and Community Amenities,2012,1989380.0,1622160.0,0.381325701887,0.377596007467,450840.0,185100.0,0.293031055416,0.128804642812
2821,71153,Housing and Community Amenities,2013,2091390.0,1731310.0,0.398739752145,0.385918180379,102010.0,109150.0,0.0512772823694,0.06728682744
2822,71153,Housing and Community Amenities,2014,2698310.0,2309760.0,0.463573781025,0.474269733519,606920.0,578450.0,0.290199341108,0.334111164378
2823,71153,Housing and Community Amenities,2015,2122360.0,,0.413524356194,,-575950.0,,-0.213448417713,
2824,71153,Public Order and Safety,2011,39160.0,23440.0,0.00944151372829,0.00653383433496,,,,
2825,71153,Public Order and Safety,2012,51090.0,39740.0,0.00979296570258,0.00925042248407,11930.0,16300.0,0.304647599591,0.695392491468
2826,71153,Public Order and Safety,2013,43050.0,21990.0,0.00820781696854,0.00490168761605,-8040.0,-17750.0,-0.157369348209,-0.4466532461
2827,71153,Public Order and Safety,2014,73510.0,21390.0,0.0126291303235,0.00439207086449,30460.0,-600.0,0.707549361208,-0.0272851296044
2828,71153,Public Order and Safety,2015,52500.0,,0.0102291923614,,-21010.0,,-0.285811454224,
2829,71153,"Recreation, Culture and Religion",2011,314860.0,257700.0,0.0759130493485,0.0718331530768,,,,
2830,71153,"Recreation, Culture and Religion",2012,451430.0,410260.0,0.0865304072639,0.0954976932137,136570.0,152560.0,0.433748332592,0.59200620877
2831,71153,"Recreation, Culture and Religion",2013,442150.0,421760.0,0.0842993326978,0.0940125406524,-9280.0,11500.0,-0.0205568969718,0.0280310047287
2832,71153,"Recreation, Culture and Religion",2014,424740.0,376240.0,0.0729709810039,0.0772544526441,-17410.0,-45520.0,-0.0393757774511,-0.107928679818
2833,71153,"Recreation, Culture and Religion",2015,431450.0,,0.084064477035,,6710.0,,0.0157978998917,
2834,71153,Social Protection,2011,227680.0,159500.0,0.0548938673559,0.0444601781752,,,,
2835,71153,Social Protection,2012,299660.0,226560.0,0.0574390311692,0.05273718465,71980.0,67060.0,0.316145467323,0.420438871473
2836,71153,Social Protection,2013,303220.0,264560.0,0.0578112488084,0.0589718269987,3560.0,38000.0,0.0118801308149,0.167725988701
2837,71153,Social Protection,2014,199550.0,178280.0,0.034282994913,0.0366067505246,-103670.0,-86280.0,-0.341896972495,-0.326126398549
2838,71153,Social Protection,2015,140500.0,,0.0273752671768,,-59050.0,,-0.295915810574,
2839,71161,Economic Affairs,2012,21000.0,10570.0,0.00739178948184,0.00442859776433,,,,
2840,71161,Economic Affairs,2013,943650.0,614180.0,0.258119134433,0.209769526073,922650.0,603610.0,43.9357142857,57.1059602649
2841,71161,Economic Affairs,2014,567550.0,145710.0,0.154332066154,0.0540377162566,-376100.0,-468470.0,-0.398558787686,-0.762756846527
2842,71161,Economic Affairs,2015,808980.0,,0.254991205896,,241430.0,,0.425389833495,
2843,71161,Education,2011,123550.0,106860.0,0.100235275028,0.0769059151199,,,,
2844,71161,Education,2012,267640.0,250950.0,0.0942065969961,0.105142536325,144090.0,144090.0,1.1662484824,1.34839977541
2845,71161,Education,2013,262780.0,227330.0,0.0718789234847,0.0776432094212,-4860.0,-23620.0,-0.0181587206696,-0.0941223351265
2846,71161,Education,2014,247500.0,214380.0,0.067301887716,0.0795045337388,-15280.0,-12950.0,-0.0581474998097,-0.0569656446575
2847,71161,Education,2015,221600.0,,0.0698485144583,,-25900.0,,-0.104646464646,
2848,71161,Environmental Protection,2011,75270.0,67100.0,0.0610660392666,0.0482910996121,,,,
2849,71161,Environmental Protection,2012,159900.0,103540.0,0.0562831970545,0.0433809851011,84630.0,36440.0,1.12435233161,0.543070044709
2850,71161,Environmental Protection,2013,116000.0,115870.0,0.0317297934555,0.039574709346,-43900.0,12330.0,-0.27454659162,0.119084411822
2851,71161,Environmental Protection,2014,137800.0,95410.0,0.0374715156657,0.0353835598657,21800.0,-20460.0,0.187931034483,-0.176577198585
2852,71161,Environmental Protection,2015,90000.0,,0.0283680789767,,-47800.0,,-0.346879535559,
2853,71161,General Public Services,2011,776270.0,748430.0,0.629782573422,0.538636478132,,,,
2854,71161,General Public Services,2012,1798080.0,1497850.0,0.632906134833,0.627566240426,1021810.0,749420.0,1.31630747034,1.001322769
2855,71161,General Public Services,2013,1780040.0,1552550.0,0.486899151228,0.530264218479,-18040.0,54700.0,-0.0100329240078,0.0365190105818
2856,71161,General Public Services,2014,1695170.0,1452540.0,0.460962185857,0.538686050177,-84870.0,-100010.0,-0.0476787038494,-0.0644166049403
2857,71161,General Public Services,2015,967840.0,,0.305064017298,,-727330.0,,-0.42906021225,
2858,71161,Health,2013,68000.0,640.0,0.0186002237498,0.000218588193505,,,,
2859,71161,Health,2014,37000.0,21800.0,0.010061292305,0.00808470396262,-31000.0,21160.0,-0.455882352941,33.0625
2860,71161,Health,2015,44300.0,,0.0139633988741,,7300.0,,0.197297297297,
2861,71161,Housing and Community Amenities,2011,142350.0,365530.0,0.115487587214,0.26306774428,,,,
2862,71161,Housing and Community Amenities,2012,263700.0,206200.0,0.0928197564933,0.0863932695369,121350.0,-159330.0,0.852476290832,-0.435887615244
2863,71161,Housing and Community Amenities,2013,208890.0,166420.0,0.057138246163,0.0568397611924,-54810.0,-39780.0,-0.207849829352,-0.192919495635
2864,71161,Housing and Community Amenities,2014,617770.0,465240.0,0.167988231007,0.172537966586,408880.0,298820.0,1.95739384365,1.79557745463
2865,71161,Housing and Community Amenities,2015,417500.0,,0.131596366364,,-200270.0,,-0.324182138984,
2866,71161,Public Order and Safety,2011,250.0,0.0,0.000202823300341,0.0,,,,
2867,71161,Public Order and Safety,2012,89470.0,79700.0,0.0314925430924,0.0333925488947,89220.0,79700.0,356.88,inf
2868,71161,Public Order and Safety,2015,82210.0,,0.0259126641409,,-7260.0,,-0.0811445177154,
2869,71161,"Recreation, Culture and Religion",2011,90110.0,78940.0,0.0731056303748,0.0568122116748,,,,
2870,71161,"Recreation, Culture and Religion",2012,153050.0,145200.0,0.0538720657236,0.0608356097806,62940.0,66260.0,0.698479636,0.83937167469
2871,71161,"Recreation, Culture and Religion",2013,134740.0,119110.0,0.0368557962947,0.0406813120756,-18310.0,-26090.0,-0.119634106501,-0.179683195592
2872,71161,"Recreation, Culture and Religion",2014,150200.0,130540.0,0.040843408222,0.0484118007009,15460.0,11430.0,0.114739498293,0.0959617160608
2873,71161,"Recreation, Culture and Religion",2015,286900.0,,0.0904311317603,,136700.0,,0.910119840213,
2874,71161,Social Protection,2011,24800.0,22630.0,0.0201200713938,0.0162865511806,,,,
2875,71161,Social Protection,2012,88150.0,92750.0,0.0310279163249,0.0388602121705,63350.0,70120.0,2.55443548387,3.09854175873
2876,71161,Social Protection,2013,141770.0,131780.0,0.0387787311912,0.0450086752189,53620.0,39030.0,0.608281338627,0.420808625337
2877,71161,Social Protection,2014,224470.0,170830.0,0.0610394130732,0.0633536687126,82700.0,39050.0,0.583339211399,0.29632721202
2878,71161,Social Protection,2015,253250.0,,0.0798246222317,,28780.0,,0.128213124248,
2879,71170,Economic Affairs,2011,130000.0,39712.0,0.0116041814079,0.00486384021521,,,,
2880,71170,Economic Affairs,2012,64000.0,47875.2,0.00541331039308,0.00485946994372,-66000.0,8163.2,-0.507692307692,0.205560032232
