,Unnamed: 0,date,pres_name,mun,party_id,mun_id,name_abr,name_full,opo11,in_gov11,in_gov12,opo13,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
715,715,2010,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
716,716,2011,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
717,717,2012,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
718,718,2008,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
719,719,2009,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
720,720,2010,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
721,721,2011,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
722,722,2012,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
723,723,2012,Milan Selakovic,Plandiste,2,80349,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
724,724,2013,Milan Selakovic,Plandiste,2,80349,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
725,725,2009,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
726,726,2010,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
727,727,2011,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
728,728,2012,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
729,729,2013,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
730,730,2010,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
731,731,2011,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
732,732,2012,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
733,733,2012,Predrag Milosevic,Secanj,2,80373,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
734,734,2013,Predrag Milosevic,Secanj,2,80373,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
735,735,2009,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
736,736,2010,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
737,737,2011,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
738,738,2012,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
739,739,2013,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
740,740,2008,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
741,741,2009,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
742,742,2010,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
743,743,2011,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
744,744,2012,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
745,745,2008,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
746,746,2009,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
747,747,2010,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
748,748,2011,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
749,749,2012,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
750,750,2013,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
751,751,2014,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
752,752,2015,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
753,753,2016,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
754,754,2008,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
755,755,2009,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
756,756,2010,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
757,757,2011,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
758,758,2012,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
759,759,2008,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
760,760,2009,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
761,761,2010,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
762,762,2011,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
763,763,2012,Modest Dulic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
764,764,2013,Modest Dulic,Subotica,2,80438,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
765,765,2008,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
766,766,2009,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
767,767,2010,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
768,768,2011,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
769,769,2008,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
770,770,2009,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
771,771,2010,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
772,772,2011,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
773,773,2012,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
774,774,2013,Milan Stanimirovic,Vrbas,2,80462,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
775,775,2008,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
776,776,2009,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
777,777,2010,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
778,778,2011,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
779,779,2009,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
780,780,2010,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
781,781,2011,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
782,782,2012,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
783,783,2015,Milan Nikolic,Arilje,17,70041,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
784,784,2016,Milan Nikolic,Arilje,17,70041,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
785,785,2011,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
786,786,2012,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
787,787,2013,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
788,788,2008,Lazar Rvovic,Priboj,17,70971,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
789,789,2008,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
790,790,2009,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
791,791,2010,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
792,792,2011,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
793,793,2012,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
794,794,2008,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
795,795,2009,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
796,796,2010,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
797,797,2011,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
798,798,2012,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,-1,0,0,-1,0,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
799,799,2008,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
800,800,2009,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
801,801,2010,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
802,802,2011,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
803,803,2012,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
804,804,2008,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
805,805,2009,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
806,806,2010,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
807,807,2011,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
808,808,2012,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
809,809,2013,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
810,810,2014,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
811,811,2015,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
812,812,2016,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
813,813,2012,Zoran Obradovic,Brus,3,70343,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
814,814,2013,Zoran Obradovic,Brus,3,70343,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
815,815,2012,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
816,816,2013,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
817,817,2014,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
818,818,2015,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
819,819,2016,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
820,820,2012,Nebojsa Stojanovic,Vlasotince,3,70424,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
821,821,2013,Nebojsa Stojanovic,Vlasotince,3,70424,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
822,822,2008,Miroljub Stojcic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
823,823,2009,Miroljub Stojcic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
824,824,2010,Miroljub Stojcic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
825,825,2011,Miroljub Stojcic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
826,826,2012,Zoran Antic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
827,827,2013,Zoran Antic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
828,828,2014,Zoran Antic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
829,829,2015,Zoran Antic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
830,830,2016,Zoran Antic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
831,831,2008,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
832,832,2009,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
833,833,2010,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
834,834,2011,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
835,835,2012,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
836,836,2013,Sasa Djordjevic,Gadzin Han,3,70467,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
